File,Line,Severity,Type,Message,Rule,Creation Date
ki2pixel_trading_automation:backtest_engine/web.py,875,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""equity_curve.parquet"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,1241,BLOCKER,CODE_SMELL,Refactor this method to not always return the same value.,python:S3516,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/index.html,73,MAJOR,CODE_SMELL,A form label must be associated with a control and have accessible text.,Web:S6853,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/index.html,78,MAJOR,CODE_SMELL,A form label must be associated with a control and have accessible text.,Web:S6853,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/index.html,135,MAJOR,CODE_SMELL,A form label must be associated with a control and have accessible text.,Web:S6853,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/api.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/api.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/api.js,3,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/api.js,9,MINOR,CODE_SMELL,The empty object is useless.,javascript:S7744,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/api.js,22,MINOR,CODE_SMELL,Handle this exception or don't catch it at all.,javascript:S2486,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/equityChart.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/equityChart.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/equityChart.js,8,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/equityChart.js,35,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,javascript:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/estimates.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/estimates.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/estimates.js,3,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/formatters.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/formatters.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/formatters.js,3,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/formatters.js,23,MINOR,CODE_SMELL,The empty object is useless.,javascript:S7744,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/formatters.js,43,MAJOR,CODE_SMELL,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",javascript:S6582,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,3,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,47,MAJOR,CODE_SMELL,Refactor this code to not use nested template literals.,javascript:S4624,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,155,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,181,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,275,MINOR,CODE_SMELL,"`visibleIds` should be a `Set`, and use `visibleIds.has()` to check existence or non-existence.",javascript:S7776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,288,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/jobs.js,327,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,9,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,13,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,99,MAJOR,CODE_SMELL,Prefer `.dataset` over `setAttribute(…)`.,javascript:S7761,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,279,MAJOR,CODE_SMELL,Prefer `.dataset` over `setAttribute(…)`.,javascript:S7761,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,281,MAJOR,CODE_SMELL,Prefer `.dataset` over `removeAttribute(…)`.,javascript:S7761,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,286,MAJOR,CODE_SMELL,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",javascript:S6582,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,292,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,315,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/optimizerApp.js,316,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/parameterRows.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/parameterRows.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/parameterRows.js,3,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/parameterRows.js,24,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/parameterRows.js,111,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 24 to the 15 allowed.,javascript:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/parameterRows.js,164,MINOR,CODE_SMELL,Don't use a zero fraction in the number.,javascript:S7748,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,1,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,3,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,40,MINOR,CODE_SMELL,Prefer `structuredClone(…)` over `JSON.parse(JSON.stringify(…))` to create a deep clone.,javascript:S7784,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,41,MINOR,CODE_SMELL,Prefer `structuredClone(…)` over `JSON.parse(JSON.stringify(…))` to create a deep clone.,javascript:S7784,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,44,MINOR,CODE_SMELL,Unexpected negated condition.,javascript:S7735,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,56,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,66,MINOR,CODE_SMELL,Prefer `structuredClone(…)` over `JSON.parse(JSON.stringify(…))` to create a deep clone.,javascript:S7784,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,75,MINOR,CODE_SMELL,Prefer `structuredClone(…)` over `JSON.parse(JSON.stringify(…))` to create a deep clone.,javascript:S7784,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/presets.js,87,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,56,CRITICAL,CODE_SMELL,Refactor this code to not nest functions more than 4 levels deep.,javascript:S2004,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,95,MINOR,CODE_SMELL,Unexpected negated condition.,javascript:S7735,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,97,MINOR,CODE_SMELL,Unexpected negated condition.,javascript:S7735,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,97,MAJOR,CODE_SMELL,Extract this nested ternary operation into an independent statement.,javascript:S3358,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,123,MINOR,CODE_SMELL,"Use the ""RegExp.exec()"" method instead.",javascript:S6594,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,124,MINOR,CODE_SMELL,Prefer `Number.parseInt` over `parseInt`.,javascript:S7773,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,125,MINOR,CODE_SMELL,Prefer `Number.parseInt` over `parseInt`.,javascript:S7773,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,225,MINOR,CODE_SMELL,Prefer `structuredClone(…)` over `JSON.parse(JSON.stringify(…))` to create a deep clone.,javascript:S7784,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,228,MINOR,CODE_SMELL,Unexpected negated condition.,javascript:S7735,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,238,MINOR,CODE_SMELL,Prefer `globalThis` over `window`.,javascript:S7764,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,253,MINOR,CODE_SMELL,Prefer `structuredClone(…)` over `JSON.parse(JSON.stringify(…))` to create a deep clone.,javascript:S7784,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,257,MINOR,CODE_SMELL,Unexpected negated condition.,javascript:S7735,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,261,CRITICAL,CODE_SMELL,Refactor this code to not nest functions more than 4 levels deep.,javascript:S2004,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,284,MAJOR,CODE_SMELL,Do not assign `this` to `self`.,javascript:S7740,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,290,CRITICAL,CODE_SMELL,Refactor this code to not nest functions more than 4 levels deep.,javascript:S2004,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,331,MAJOR,CODE_SMELL,Prefer `.dataset` over `setAttribute(…)`.,javascript:S7761,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,333,MINOR,CODE_SMELL,Handle this exception or don't catch it at all.,javascript:S2486,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,400,MINOR,CODE_SMELL,Handle this exception or don't catch it at all.,javascript:S2486,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,402,MINOR,CODE_SMELL,Handle this exception or don't catch it at all.,javascript:S2486,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,449,MINOR,CODE_SMELL,Handle this exception or don't catch it at all.,javascript:S2486,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,457,MINOR,CODE_SMELL,Handle this exception or don't catch it at all.,javascript:S2486,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,469,MINOR,CODE_SMELL,Handle this exception or don't catch it at all.,javascript:S2486,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,496,MAJOR,CODE_SMELL,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",javascript:S6582,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,507,CRITICAL,CODE_SMELL,Refactor this code to not nest functions more than 4 levels deep.,javascript:S2004,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,513,MAJOR,CODE_SMELL,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",javascript:S6582,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,554,MAJOR,CODE_SMELL,Extract this nested ternary operation into an independent statement.,javascript:S3358,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/js/viewer.js,570,MINOR,CODE_SMELL,Handle this exception or don't catch it at all.,javascript:S2486,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/style.css,169,MAJOR,BUG,"Duplicate property ""background""",css:S4656,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/style.css,967,MAJOR,CODE_SMELL,"Duplicate selector "".parameter-row"", first used at line 426",css:S4666,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web_static/viewer.css,114,MAJOR,CODE_SMELL,Text does not meet the minimal contrast requirement with its background.,css:S7924,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,47,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Long only"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,47,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Short only"" 5 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,49,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Parametric: hold until net covers fees"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,55,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Net loss only"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,60,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Cash amount"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,183,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,351,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,427,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 329 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,747,MAJOR,CODE_SMELL,Remove this assignment to local variable 'flat'; the value is never used.,python:S1854,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,752,CRITICAL,CODE_SMELL,Remove this identity check; it will always be False.,python:S5727,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,848,MINOR,CODE_SMELL,"Remove the unused local variable ""exit_price"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,888,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,891,MAJOR,CODE_SMELL,"Either merge this branch with the identical one on line ""889"" or change one of the implementations.",python:S1871,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,912,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,915,MAJOR,CODE_SMELL,"Either merge this branch with the identical one on line ""913"" or change one of the implementations.",python:S1871,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,974,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Exit Long"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,978,MAJOR,CODE_SMELL,"Either merge this branch with the identical one on line ""971"" or change one of the implementations.",python:S1871,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,989,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Exit Short"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,993,MAJOR,CODE_SMELL,"Either merge this branch with the identical one on line ""986"" or change one of the implementations.",python:S1871,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/3Commas-Bot.py,1023,MAJOR,CODE_SMELL,"Either merge this branch with the identical one on line ""1021"" or change one of the implementations.",python:S1871,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,77,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Short only"" 5 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,77,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Long only"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,79,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Parametric: hold until net covers fees"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,85,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Net loss only"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,90,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Cash amount"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,243,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,243,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,244,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,245,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,341,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,557,MAJOR,BUG,Fix this condition that always evaluates to true.,pythonbugs:S2583,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,579,MINOR,CODE_SMELL,"Remove the unused local variable ""opened_or_reversed"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,602,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 247 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,689,MAJOR,CODE_SMELL,Extract this nested conditional expression into an independent statement.,python:S3358,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,690,MAJOR,CODE_SMELL,Extract this nested conditional expression into an independent statement.,python:S3358,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,758,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,807,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,811,CRITICAL,CODE_SMELL,Remove this identity check; it will always be False.,python:S5727,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,823,MAJOR,CODE_SMELL,Extract this nested conditional expression into an independent statement.,python:S3358,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,830,MAJOR,CODE_SMELL,Extract this nested conditional expression into an independent statement.,python:S3358,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,971,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Exit Long"" 5 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,979,MAJOR,CODE_SMELL,"Either merge this branch with the identical one on line ""965"" or change one of the implementations.",python:S1871,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,998,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Exit Short"" 5 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/Adaptive-Volatility-Trend-Strategy-V3-Capped-Bucket-by-WillyAlgoTrader.py,1006,MAJOR,CODE_SMELL,"Either merge this branch with the identical one on line ""992"" or change one of the implementations.",python:S1871,2026-05-30T23:20:58+0000
